,Unnamed: 0,Names,RA,DEC,Classification,Tile,X,Y,band_nb,bands_list
2153,6866,previous,19.5375,3.304444444444444,--,039.187,tbd,tbd,1,u
2154,6867,previous,17.8625,10.984444444444444,--,035.202,tbd,tbd,1,u
2155,6869,previous,12.537499999999998,10.937222222222225,--,025.202,tbd,tbd,1,u
2156,6871,previous,6.620833333333333,5.6875,--,013.191,tbd,tbd,1,u
2157,6873,previous,359.93749999999994,22.969166666666663,--,663.226,tbd,tbd,1,u
2158,6874,previous,357.06666666666666,25.336388888888887,--,645.231,tbd,tbd,1,u
2159,6877,previous,354.46666666666664,6.1450000000000005,--,705.192,tbd,tbd,1,u
2160,6879,previous,354.2374999999999,4.766388888888889,--,706.190,tbd,tbd,1,u
2161,6889,previous,332.10416666666663,17.210833333333333,--,635.214,tbd,tbd,1,u
2162,6891,previous,329.01249999999993,23.495277777777783,--,603.227,tbd,tbd,1,u
2163,6896,previous,320.4833333333333,20.511388888888884,--,600.221,tbd,tbd,1,u
2164,6897,previous,316.06249999999994,4.128055555555555,--,631.188,tbd,tbd,1,u
2165,6898,previous,315.4124999999999,6.272777777777778,--,627.193,tbd,tbd,1,u
2166,6902,previous,272.29166666666663,60.61472222222223,--,268.301,tbd,tbd,1,r
2167,6905,previous,269.43333333333334,36.52333333333333,--,433.253,tbd,tbd,2,ur
2168,6906,previous,267.125,33.96944444444445,--,443.248,tbd,tbd,2,ur
2169,6907,previous,265.3583333333333,56.97222222222222,--,289.294,tbd,tbd,2,ur
2170,6908,previous,262.56249999999994,34.08555555555556,--,435.248,tbd,tbd,2,ur
2171,6909,previous,261.04999999999995,31.77638888888889,--,443.244,tbd,tbd,2,ur
2172,6910,previous,258.30833333333334,27.33111111111112,--,458.235,tbd,tbd,1,u
2173,6911,previous,256.47916666666663,28.83305555555556,--,449.238,tbd,tbd,2,ur
2174,6912,previous,254.45,23.68583333333333,--,467.227,tbd,tbd,1,u
2175,6913,previous,254.45,27.76916666666667,--,449.236,tbd,tbd,1,u
2176,6914,previous,252.41666666666663,30.81916666666667,--,433.242,tbd,tbd,2,ur
2177,6915,previous,250.8791666666666,39.462222222222216,--,387.259,tbd,tbd,2,ur
2178,6918,previous,246.27083333333337,22.411388888888887,--,455.225,tbd,tbd,1,u
2179,6924,previous,239.65416666666664,24.484444444444453,--,436.229,tbd,tbd,1,u
2180,6925,previous,238.2333333333333,48.10722222222223,--,319.276,tbd,tbd,1,r
2181,6926,previous,237.9958333333333,21.934444444444445,--,441.224,tbd,tbd,1,u
2182,6927,previous,237.22083333333333,21.937777777777782,--,440.224,tbd,tbd,1,u
2183,6938,previous,219.5125,49.12583333333333,--,288.278,tbd,tbd,1,r
2184,6952,previous,201.975,29.448055555555552,--,352.239,tbd,tbd,2,ur
2185,6954,previous,199.18333333333337,28.984722222222228,--,348.238,tbd,tbd,1,u
2186,6957,previous,196.19166666666663,23.035,--,361.226,tbd,tbd,1,u
2187,6958,previous,195.42916666666665,41.39138888888889,--,293.263,tbd,tbd,2,ur
2188,6963,previous,189.4875,26.384444444444448,--,339.233,tbd,tbd,1,u
2189,6965,previous,183.9875,18.790000000000006,--,348.218,tbd,tbd,1,u
2190,6966,previous,182.91666666666663,42.005555555555546,--,272.264,tbd,tbd,2,ur
2191,6969,previous,179.2,50.54222222222222,--,228.281,tbd,tbd,1,u
2192,6972,previous,176.92916666666665,26.16444444444444,--,318.232,tbd,tbd,1,u
2193,6977,previous,173.16666666666663,54.60722222222223,--,201.289,tbd,tbd,2,ug
2194,6982,previous,166.25833333333333,55.05249999999999,--,191.290,tbd,tbd,3,urg
2195,6983,previous,166.0916666666666,41.311388888888885,--,249.263,tbd,tbd,2,ur
2196,6987,previous,160.2166666666666,30.486666666666668,--,276.241,tbd,tbd,2,ur
2197,6989,previous,157.04583333333332,38.34,--,246.257,tbd,tbd,2,ur
2198,6990,previous,153.60416666666663,35.080000000000005,--,252.250,tbd,tbd,2,ur
2199,6996,previous,142.95833333333334,26.02638888888889,--,257.232,tbd,tbd,1,u
2200,6997,previous,142.7875,40.17111111111111,--,219.260,tbd,tbd,3,urg
2201,7000,previous,139.36249999999998,31.15694444444444,--,239.242,tbd,tbd,3,urg
2202,7002,previous,137.46249999999998,48.4575,--,182.277,tbd,tbd,2,rg
2203,7007,previous,134.28749999999997,26.558333333333334,--,240.233,tbd,tbd,1,u
2204,7008,previous,129.575,22.300555555555555,--,239.225,tbd,tbd,1,u
2205,7015,previous,112.73333333333332,52.62416666666667,--,137.285,tbd,tbd,2,rg
2206,7017,previous,109.72499999999998,30.141666666666666,--,190.240,tbd,tbd,2,ug
2207,7039,previous,44.20416666666666,0.6894444444444444,--,088.181,tbd,tbd,1,u
2208,7049,previous,33.908333333333324,2.5261111111111108,--,068.185,tbd,tbd,1,u
2209,7052,previous,28.52916666666666,3.4175,--,057.187,tbd,tbd,1,u
2210,7053,previous,27.59583333333333,3.398055555555556,--,055.187,tbd,tbd,1,u
2211,7056,previous,24.741666666666664,2.7897222222222213,--,049.186,tbd,tbd,1,u
2212,7063,previous,15.15,23.770277777777785,--,028.228,tbd,tbd,1,u
2213,7067,previous,11.374999999999998,10.115277777777775,--,022.200,tbd,tbd,1,u
2214,7070,previous,8.345833333333333,39.649722222222216,--,013.259,tbd,tbd,3,uiz
2215,7071,previous,6.937499999999999,15.167222222222223,--,013.210,tbd,tbd,1,u
2216,7072,previous,4.345833333333332,10.814722222222226,--,009.202,tbd,tbd,1,u
2217,7074,previous,3.5041666666666664,1.9641666666666664,--,007.184,tbd,tbd,1,u
2218,7075,previous,5.6187,1.8037,--,011.184,tbd,tbd,1,u
2219,7076,previous,9.1701,0.7687,--,018.182,tbd,tbd,1,u
2220,7079,previous,10.2876,-0.7303,--,021.179,tbd,tbd,1,u
2221,7084,previous,14.0105,3.0152,--,028.186,tbd,tbd,1,u
2222,7088,previous,14.6199,-0.4627,--,029.179,tbd,tbd,1,u
2223,7089,previous,15.0641,-0.2718,--,030.179,tbd,tbd,1,u
2224,7090,previous,15.0721,0.0027,--,030.180,tbd,tbd,1,u
2225,7092,previous,15.2991,0.1673,--,031.180,tbd,tbd,1,u
2226,7094,previous,15.3806,0.57,--,031.181,tbd,tbd,1,u
2227,7095,previous,15.4415,3.2399,--,031.186,tbd,tbd,1,u
2228,7096,previous,15.543,-0.3184,--,031.179,tbd,tbd,1,u
2229,7097,previous,15.6201,-0.4207,--,031.179,tbd,tbd,1,u
2230,7098,previous,15.6531,-0.0963,--,031.180,tbd,tbd,1,u
2231,7099,previous,15.9831,0.3187,--,032.181,tbd,tbd,1,u
2232,7100,previous,16.1439,-0.5185,--,032.179,tbd,tbd,1,u
2233,7101,previous,16.2119,0.4207,--,032.181,tbd,tbd,1,u
2234,7102,previous,16.2273,0.0668,--,032.180,tbd,tbd,1,u
2235,7104,previous,16.3969,0.1169,--,033.180,tbd,tbd,1,u
2236,7105,previous,16.5355,-0.2139,--,033.180,tbd,tbd,1,u
2237,7106,previous,16.7876,1.2914,--,034.183,tbd,tbd,1,u
2238,7107,previous,16.8597,3.2136,--,034.186,tbd,tbd,1,u
2239,7118,previous,22.3389,0.6547,--,045.181,tbd,tbd,1,u
2240,7119,previous,23.6765,4.5639,--,047.189,tbd,tbd,1,u
2241,7131,previous,40.7053,-0.5888,--,081.179,tbd,tbd,1,u
2242,7132,previous,40.8111,-0.1499,--,082.180,tbd,tbd,1,u
2243,7133,previous,41.4742,-0.7052,--,083.179,tbd,tbd,1,u
2244,7134,previous,41.9391,-0.5247,--,084.179,tbd,tbd,1,u
2245,7150,previous,144.4242,31.4659,--,246.243,tbd,tbd,3,urg
2246,7161,previous,170.6983,25.2669,--,308.231,tbd,tbd,1,u
2247,7167,previous,202.3729,31.329,--,345.243,tbd,tbd,2,ur
2248,7169,previous,204.6057,28.3294,--,360.237,tbd,tbd,1,u
2249,7171,previous,216.1003,25.2423,--,390.231,tbd,tbd,1,u
2250,7178,previous,317.3884,5.1456,--,632.190,tbd,tbd,1,u
2251,7179,previous,328.5453,0.6329,--,657.181,tbd,tbd,1,u
